,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
526,-1.3667510666606921,-0.2328385009058461,1.2371561021291215,1.0884744568051479,1.3090813624917148,1.1054479628568987,1.044716693690891,0.8145389460128045,1.174885251015866,3.1880132045610923,1.6422121588098628,1.3964426289966412,-0.2372077103678145,0.786666633656387,0.4891147162406048,3.709261577601157,0.7499984987574233,2.2235177182797217,-0.2267279383602464,0.4087648064644863,-0.13036203645975789,-0.05658842784705029,1.3205224282810148,1.7960731948549271,1.5974031403181943,1.9512196421182433,1.794260525123906,1.7145728619696692,1.247655688726945,1.7646714823838012,5.187863742595403,2.2371789478534176,1.9488782922647376,-0.011666445431591808,1.252958410998918,0.8926203369965537,4.742027098902164,1.6136582553523795,3.5080939016533743,-0.11995203116288125,1.035942865395794,-0.24709522998937666,-0.14309421417856533,1.8342569640421742,-1.4701595119350128
577,2.369160745010821,1.8790101708556188,0.4237356529940538,0.33981894668967305,0.15302077447147955,-0.5385528505067112,-0.6300768162330543,0.7132236931521796,0.6498050302352746,1.5742680100033095,1.243819233295075,1.5552412276841292,1.574612750681981,0.9904510326066732,1.2694295555876152,0.02295884454466372,0.2889373643391072,0.01058903830891975,1.9313269025151811,0.6052897555647193,-0.13036203645975789,-0.05658842784705029,0.4588828019752145,1.0695900109277223,0.863695427632059,0.7035740725713423,-0.4524018521555008,-0.4824307403177646,1.31861864232444,1.3260542832947542,2.98768644849441,2.0113717003893394,2.449064179639901,2.6601272200084805,1.7322802912890518,2.070298326492213,0.3828459517487608,1.1143054829262258,0.4686033768101289,2.98700591337731,1.5205086585375327,-0.24709522998937666,-0.14309421417856533,0.9992454017106309,-1.379684552532389
597,0.1898788548691051,-0.7608006688462123,1.94677462550276,2.8316126599173717,2.780431200898469,3.0935419680658818,2.7936161106791224,2.005884137336124,2.103873333554768,1.5417982892145634,2.1046325187245825,2.0157571652627,0.6478987363138502,2.0965146852815835,1.7501562871907128,3.7850208295381385,2.1070841013348267,2.2235177182797217,0.3623473975640257,0.9048472026981978,-0.13036203645975789,-0.05658842784705029,2.9508728374454853,2.58560963625506,3.6517847358393736,3.7096462837615265,4.511154562764119,4.008789013030883,2.6669147606768417,2.8855821022780326,2.5876542132033205,2.8016970665136136,2.699157123327483,1.1333879826141535,2.795124460628045,2.35353733662408,4.833478451639649,3.611069345056995,3.5080939016533743,0.6332498947862559,1.6820305895847787,-0.24709522998937666,-0.14309421417856533,3.7210006468676458,-1.4820641118564106
598,-0.1214471294368543,-0.5848132795327571,1.8331247841348268,2.0962262304794033,2.053514317013866,1.1759392762039167,1.2503605868058307,2.063589919818245,2.1076599698625693,0.8888524667727974,2.1580998732266377,1.9286660586379176,0.12351926616755332,1.9604409435021213,1.468271675891523,3.287850740358928,2.0372860790673464,2.4924035963456737,1.3241969726438445,1.1583143024620013,-0.13036203645975789,-0.05658842784705029,2.1668519211594868,2.1908414155549933,2.4961950883587103,2.5457353161976393,1.689764600599282,1.7729003912339374,2.4540258998843574,2.593170636218668,1.3875575073300517,2.5758898190495354,2.3240177077961106,0.3700183639169899,2.3574827438414006,1.8019666326830752,3.827513571527324,3.1533293036663532,3.5080939016533743,1.6689025429663202,1.7789437482131265,-0.24709522998937666,-0.14309421417856533,2.5226634429109267,0.8917131124703238
612,-0.1214471294368543,-0.7608006688462123,1.6045378429259831,1.8762388369739835,1.7186879101239707,2.4808404127448886,2.136543730593771,1.10524753792566,1.0213484801726962,2.142488148183016,1.55506370605004,1.4780474643412778,0.4493171616219964,0.8315990509070202,0.7613175673850837,0.8841537565378103,0.7202760042834878,0.7593745733381472,-0.18330251245995624,0.3381684656857103,-0.13036203645975789,-0.05658842784705029,2.055479420741505,2.533522162690468,2.8813916375189312,2.788565661948378,4.145418826927936,3.5616112886714935,1.8390136353727355,1.8255905378128356,3.9877670367221336,2.4347602893844864,2.3448587864367423,1.037966780277008,1.5238794737716024,1.4143764082920989,1.5412297530902246,1.821721910529944,1.6547460206513953,-0.025801790419239103,1.1328560240241417,-0.24709522998937666,-0.14309421417856533,3.0580907042532908,-1.4106365123280236
664,-1.0554250823547324,-0.9367880581596678,1.3372542014815243,1.1565657928642197,1.3423618946431666,1.9370065129388785,2.0673782170916915,0.46954523480034394,0.5261082474790192,0.8611517349922156,0.8329765283521775,0.7319697405006499,-0.15883891006506806,0.3109616823221512,0.17063738078438065,2.1940765441646626,0.26229586003739835,1.1349373189071623,0.5188205347964374,0.17622618293150913,-0.13036203645975789,-0.05658842784705029,1.2957366954422342,2.275826240844591,2.0009423822955688,2.361519191835009,3.4139473552555715,3.5616112886714935,1.0347668279344606,1.2042161724366856,1.7875897426211411,1.5033053935951632,1.386169168967679,0.17917595924269905,0.8778369394675086,0.6839179084783357,3.4007405920857323,1.1143054829262258,2.3219512578121075,1.0098508577608247,0.9390297067674463,-0.24709522998937666,-0.14309421417856533,2.1465895331585534,-1.4368266321550989
736,1.746508776398902,0.2951236670345201,1.086854956825945,1.259675530169461,0.9657663999679291,0.6466570381661669,0.6890083374998557,1.271221269758798,0.9224428369751476,0.5287429536252333,1.503486051078218,1.3620362653355391,1.4223668768376116,2.6629354642622864,2.4321481570656647,0.30009525192711584,0.5803627978167841,1.2848615653743274,3.160455250935932,0.8056307236250843,-0.13036203645975789,-0.05658842784705029,1.342554189733387,1.6288449902528157,1.7991727613068818,1.5409200924014768,1.1672849779761645,1.2479526278555242,1.7917049996410719,1.4600762052386296,0.9875252720389621,2.0678235122553588,1.9071961349834743,2.1353106071541803,3.4620070766838835,3.1436251017287624,0.6267162257153848,1.3639818691393026,2.1736834273319494,4.210959043044658,1.552813044746982,-0.24709522998937666,-0.14309421417856533,1.8597535002965724,-1.3463516727524751
759,1.746508776398902,1.1750606136017971,2.0483940290688505,2.5708022089573808,2.122251620042262,0.02914299009007472,0.18733380005171496,3.264618550901012,2.9309664768610637,2.8656774153601074,2.8094732496721826,3.035957963743351,3.190344652565829,3.0974059487097723,3.3648665979187764,0.9459620038946251,1.9819991913598347,1.4571065509030383,1.3486023193233778,1.4896231190503952,0.6360117440988227,-0.05658842784705029,2.4927123257744257,2.5061077029196293,3.119846644141925,2.721577980361967,0.2790696195168641,0.5285797669295501,3.8969392897000867,3.62879457851225,4.387799272013224,3.422666997039829,3.678687819437178,4.139155856234234,3.712088057704824,3.948620183156175,1.2973594791236005,3.1949420347018664,2.2478173425720285,1.7630527837099619,2.2635095413548654,1.8868918290076977,-0.14309421417856533,2.9752269614264963,-1.2820668331769265
1010,0.5012048391750645,-0.5496158016700659,0.5991219036444141,0.6842269459720405,0.5337648118697879,-0.11598226172927473,-0.029428934236730687,0.933150945463066,0.7893126799231723,0.5753968186098168,1.5059198418030606,1.4869856893929858,-0.2692345882623474,0.5155672146612326,0.2808599992504693,1.8079701827422905,0.7336301410935838,0.652229275478686,0.6375075898801416,0.23448322739583535,-0.13036203645975789,-0.05658842784705029,0.8259673432243912,1.2368182155298335,1.2672346696094334,1.1641143834779164,0.1745736949922406,0.3730396888915017,1.5551618209827558,1.4600762052386296,1.1875413896845068,2.2936307597194374,2.282335550514847,-0.011666445431591808,1.0653976752332133,0.7584544900919851,2.6996135544316884,1.7801091794944308,1.4323442749311581,1.1040010985044668,0.9390297067674463,-0.24709522998937666,-0.14309421417856533,1.4199382499082025,-1.4463503120922172
1015,0.5012048391750645,0.3655186227599023,1.241894474114534,1.2756383346063824,1.4986142172862598,1.4858130879634026,1.8572214640687927,0.8557778184611771,0.8944799850290132,0.21053967482632013,1.0155732862844062,0.8913748622130736,-0.14642756116278466,0.5615506825751806,0.3571375764418906,0.6121974681678235,0.11132733566104852,1.367762822146413,-0.051138174668311255,0.4272088953559988,1.1665782133986862,-0.05658842784705029,1.3585130958519158,2.0839250224487254,2.092655846381336,2.4954945550078307,2.6302279213208943,3.153318583821617,1.5078531852510928,1.6550171826115394,0.5874930367478725,1.7008867351262318,1.5528977980927334,0.17917595924269905,1.169598083991938,0.8926203369965537,1.1754243421402886,0.8230163656776361,2.618486918772424,0.16249869106804524,1.2620735688619389,4.0208788880047726,-0.14309421417856533,2.1593378012857523,-1.379684552532389
1025,0.8125308234810239,-0.0568511115923907,0.8306038235531499,0.9008449976844768,0.8614484749446343,0.7252462233302422,0.7388239753088295,0.7726212450746991,0.7381598750611712,2.966407350316437,1.1521750266730488,1.1718455362540712,0.8271737689859187,1.5861459622766851,1.441687218070518,0.053176209722693615,0.405229644172991,1.4340615408424406,0.4830260261613079,0.7815156069304936,-0.13036203645975789,3.2070556352828223,1.016208711532964,1.401304974154861,1.432318904963814,1.4739324108150662,1.3240288647630998,1.3646076863840602,1.247655688726945,1.2895028500373336,4.987847624949858,1.7008867351262318,1.7404675058584198,1.4196515896255897,2.274122416834421,2.070298326492213,0.3523621675029328,1.1559182139617388,2.470219088292266,0.8215503762735404,1.585117430956431,-0.24709522998937666,11.946491117057676,1.541046797116594,-1.4796831918721312
1106,1.4351827920929427,0.7526908792495042,2.1317885234596585,1.6556352326744193,1.4729081303494826,1.3899433155265433,1.2618034110035277,1.3903557885436544,1.2630916003279993,1.2065961527584756,1.6850540447473945,1.3863231102373694,2.3562843407140956,3.1288790284108363,3.096730690060174,1.1854386635312624,0.9404228881119656,1.2342477539772925,3.2665754414546746,1.214169167633326,-0.13036203645975789,-0.05658842784705029,1.7731455445686493,2.6925260293613267,2.184369310467103,2.0684480848944617,2.1077482986977767,1.9284404692719856,1.8626679532385668,1.8012229156412216,1.9876058602666862,2.208953041920408,1.8655139777022107,3.2326544340313523,3.8788087117187833,3.7846397036061465,1.6326811058277084,1.821721910529944,2.0254155968517917,4.210959043044658,2.005074451679272,-0.24709522998937666,-0.14309421417856533,2.2740722144305443,-1.4011128323909052
1176,-0.1214471294368543,-1.1127754474731233,1.9085833510603292,2.4727312653832745,2.6773954996323326,0.7995873459503642,1.1702608189781756,2.7393790196191232,3.061372558977244,4.726218547874399,1.9944676688241152,2.2717809851156003,1.1793964799624057,2.035603627062184,1.8913233057193448,3.2911002184299227,2.424735266394849,2.6836432848967138,0.31037016249609656,1.3673710848960428,0.6134713536649438,-0.05658842784705029,2.340139426624156,2.451278783377953,3.119846644141925,3.4668159380107872,1.3240288647630998,1.8117854107434492,3.4238529323834537,3.9090222334858087,7.388041036696395,2.5758898190495354,2.9075679097338014,1.753625797805599,2.6284038066140853,2.428073918237729,4.101867629739776,3.9439711933410977,4.027031308333928,0.5390996540426141,2.198900768935967,1.8868918290076977,-0.14309421417856533,2.9114856207905007,-1.2844477531612062
1187,0.8125308234810239,0.4711110563479756,1.2765793536672083,1.773278750807132,1.4001649241177458,0.4554941527668505,0.4815117964748754,2.0257398901194565,1.6898677750934608,1.668430203393156,1.9659064109929372,2.118976255041784,1.2010902658125855,1.9372088412319808,1.8273629142409318,1.133447020582345,1.8526305509134098,1.3891566932721304,1.6141324902689107,0.9544554422347544,0.5922189747028573,-0.05658842784705029,1.7886973769758798,1.839936330488268,2.4044816242729437,2.0600746246961608,0.9060451666646054,0.9757574912889392,2.690569078542673,2.386045847759951,2.7876703308488655,2.6323416309155547,2.824203595171274,1.849047000142744,2.60756372486234,2.442981234560459,1.6326811058277084,3.23655476573738,2.3219512578121075,2.2338039874281734,1.7466393620036773,1.8868918290076977,-0.14309421417856533,2.3760583594481366,-1.3820654725166686
1188,0.8125308234810239,1.1750606136017971,1.9640222979428743,2.5047742468338305,2.191891265143408,2.2524252739146577,1.9191664019256365,2.0257398901194565,1.8514309198674688,2.0483259547931687,3.3531674915463308,3.099557604330415,2.3074733235192766,2.0434127370585418,2.290602674740759,0.7041445941179237,0.6369080321233581,0.13761515667332655,0.58325064982423,0.6071977646107131,-0.13036203645975789,-0.05658842784705029,2.895793430922886,2.604799758094646,3.2665881866791526,3.0062756271042126,3.3616993929932595,2.8616809375002763,2.690569078542673,2.580986825132861,3.3877186837855,4.325895986896143,4.012145077687287,3.2803650351999254,2.7326042153728105,2.979644622178734,1.1144567736486326,1.4472073312103282,0.5427372920502079,0.9157006170171824,1.294377955071388,-0.24709522998937666,-0.14309421417856533,3.65725930623165,-1.4225411122494214
1206,1.1238568077869833,1.3510480029152527,0.34551303617491913,0.4790569990764604,0.16068405488495693,-0.5385528505067112,-0.6300768162330543,0.8908594975979908,0.6608493858385116,1.7198744201902534,0.7166489064738851,0.8185232477873076,1.575647029649606,1.0117967674713877,1.2853080551063512,-0.30282212593537666,0.08912608257106194,-0.3594163142394344,2.5322616294149545,0.6157241811744366,0.659960932644508,-0.05658842784705029,0.4318506417226355,0.6775632362047402,0.7536392707291386,0.477490647217206,-0.4524018521555008,-0.4824307403177646,1.1766927351294505,0.9970913839779688,2.5876542132033205,0.9670131808679769,1.0943940679988338,2.087600005985608,1.3363187380058978,1.6081715204875868,-0.13537838043031505,0.5317272484290464,-0.19860186035058355,3.081156154120953,1.1328560240241417,1.8868918290076977,-0.14309421417856533,0.6869128325942524,-1.4796831918721312
1230,1.746508776398902,0.6470984456614309,0.2714454103805005,0.18527583147252952,0.06600546131030913,-0.4953870370702861,-0.6133432239639068,0.4936443543413092,0.5129975286377739,1.0720347246069488,0.4205274008576664,0.7110900727573525,0.8560890972109949,0.6901695450632456,0.8004317599262524,-0.1210610183200109,0.34050156592609604,0.9450613094943452,2.295844674995968,0.18952839266467472,-0.13036203645975789,-0.05658842784705029,0.15959069634579093,0.562422505167221,0.4051281072032242,0.3435152840443844,-0.400153889893189,-0.4629882305630085,0.7036063778128181,0.7899665955192522,1.5875736249755965,0.6000764037388497,0.9276654388737792,1.181098583782726,0.9403571847227437,1.0416935002238523,0.0475243250446529,0.8230163656776361,1.4323442749311581,2.704555191146384,0.5836814584635047,-0.24709522998937666,-0.14309421417856533,0.3682061294142741,-1.4701595119350128
1284,-0.7440990980487729,-0.5848132795327571,2.1591407551474178,2.431161991708447,2.7444522489444267,2.7163827619183305,2.8468922497451623,1.6908752958391158,2.015723171915815,3.3557149328163094,3.7505990443228994,3.0423686493615496,-0.2591360232418682,1.0866208806219877,0.6995201630493388,2.04119300920999,1.229104733432748,1.821840535647901,-0.0993602989265998,0.9933375762071294,-0.13036203645975789,1.5311302912780143,3.0052079264914267,3.0214995466113828,3.3949870363992263,3.910609328520759,4.24991475145256,4.339311678861736,2.4540258998843574,2.9708687798786806,5.787912095532037,5.116221353020417,4.199714785452973,-0.011666445431591808,1.7322802912890518,1.2354886124193405,2.913000044152484,2.487525607098149,3.1374243254529786,0.06834845032440308,1.9404656792603727,-0.24709522998937666,5.901698451439557,4.033333215984023,0.8917131124703238
1295,0.1898788548691051,-0.4088258902193016,1.8901037023869425,1.8044062186420315,1.4422034908522967,0.4554941527668505,0.4518694335454125,2.0654513963810754,1.7706493473037552,2.0483259547931687,2.913868149182268,2.4802430680643552,0.6110193004976222,1.6716991007362951,1.4284620090157916,3.8607800814751214,1.1458151329661923,3.1621738730102806,2.0559389922121145,0.28474420718902205,-0.13036203645975789,-0.05658842784705029,2.0365547015081282,2.522556378782132,2.44116700990725,2.110315385885969,0.9060451666646054,0.9368724717794272,2.7378777142743367,2.4835163364464057,3.3877186837855,3.789603774168957,3.2618662466245416,1.085677381445581,2.294962498586166,1.9808544285558332,4.924929804377132,2.196236489849559,4.842504375974799,2.7987054318900255,0.8744209343485478,-0.24709522998937666,-0.14309421417856533,2.6628943923101174,-1.2725431532398084
1360,-1.0554250823547324,-1.464750226100034,-0.9804017826589116,-0.7636098840015901,-0.8278791184536233,-0.5385528505067112,-0.6300768162330543,-0.6944982954034638,-0.7638724869790721,-0.3576804633533864,-0.6236476064716566,-0.6679391599618143,-0.642881497892419,-0.7886911584644956,-0.7976623969094522,-0.6342688520548511,-0.7767228047606201,-0.6445983052979452,-0.4476311906204508,-0.9306576644951228,-0.13036203645975789,-0.05658842784705029,-0.7669870478882443,-0.6712281845204853,-0.5853773049230587,-0.6026857183636679,-0.4524018521555008,-0.4824307403177646,-0.5500724690762574,-0.5746202460911165,-0.4125875514798515,-0.5289598335815421,-0.5520511446110792,-0.5364830582858917,-0.6018088649063835,-0.5981112952764323,-0.5011837913802509,-0.6334292205653126,-0.5692714365509793,-0.40240275339380777,-0.7084939899144648,-0.24709522998937666,-0.14309421417856533,-0.5815398460620611,0.8917131124703238
1503,0.1898788548691051,0.6470984456614309,1.5377583935978596,2.4269555769742164,2.2829748287312386,3.4376351612493954,2.838079655332688,1.3109327760204172,1.356643788842448,0.7820067864145364,1.2491548523563485,0.9663630892539768,0.2791043833146933,2.9107445551437845,2.213396048140912,5.451724366848596,1.6264496176452805,1.0241237447172369,0.06780972960188965,0.35915656692792924,-0.13036203645975789,-0.05658842784705029,2.5102375910480297,2.13052960405915,3.174874722593385,3.1151306096821303,4.981386223124925,4.067116542295151,1.8390136353727355,1.9839800819283249,1.3875575073300517,1.7573385469922511,1.4278513262489427,0.6562819709284262,3.7537682212083134,2.890200724242354,6.845408211864296,2.903652917453277,1.8030138511315537,0.2566489318116874,0.9713340929768955,-0.24709522998937666,-0.14309421417856533,3.2110699217796803,-1.4796831918721312
1534,-0.4327731137428137,-0.5144183238073748,1.4342723589571704,2.304083992985351,2.0631942491352064,0.06008881625892047,0.31184827147836724,2.908275866987449,2.7610207962425304,3.2579940020379667,2.6984776133871837,2.6753633640945496,0.07044442107898137,1.2003028605832158,0.8971585115348697,3.1802759260203164,1.4888066145154562,1.90102620416906,0.027117024559956075,1.125473321756544,0.5351730834378863,-0.05658842784705029,2.2819479483066307,2.2456703350966687,3.339958957947766,3.1486244504753365,0.4358135063037995,0.8591024327604029,4.109828150492571,4.043044155429683,5.787912095532037,3.8742814919679858,3.845416448562232,0.4654395662541354,1.9406811088065017,1.5336349388739376,4.49815682493554,2.9868783795243026,3.359826071173216,0.2566489318116874,2.198900768935967,1.8868918290076977,-0.14309421417856533,3.2493147261612774,-1.4868259518249698
1543,1.4351827920929427,1.5270353922287079,0.9956886879675138,1.539822741773019,1.0218178225258885,-0.4620876966146126,-0.511507363996462,2.2044416686442165,1.8211378301118988,1.921694036182459,1.1335497621753596,1.069582179033061,3.118820898568485,2.4859289712180184,2.895387918015864,0.5273730068542042,0.2976366312316217,0.5547956682645399,2.645014330713592,0.9296513229005482,1.3147999605751377,-0.05658842784705029,1.2929827259836049,1.5274114891007158,2.1293412320156424,1.6079077739878878,-0.34790592763087724,-0.3268906622797162,2.9034579393351585,2.54443539187544,3.1877025661399547,1.6162090173272023,1.5528977980927334,4.329998260908525,3.2536062591664345,3.680288489347037,0.9010702839278366,0.9478545587841746,1.1358086139708414,3.551907357839164,1.714334975794228,4.0208788880047726,-0.14309421417856533,1.8023862937241764,-1.4796831918721312
